"","province","arvincome","Cook1kinds","Cook1effi","Cook1freq","Cook1time","Cook2kinds","Cook2effi","Cook2freq","Cook2time","Cook3kinds","Cook3effi","Cook3freq","Cook3time","Cook4kinds","Cook4effi","Cook4freq","Cook4time"
"8899",28,157,"xinchai",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8900",28,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8901",28,146,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8902",28,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8903",28,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8904",28,526,"diancilu",1500,90,0.375,"dianfanguo",600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"8905",28,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8906",28,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8907",28,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8908",28,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8909",28,146,"yehuaqi",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8910",28,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8911",28,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8912",28,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8913",28,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8914",28,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8915",28,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8916",28,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8917",28,218,"diancilu",1500,90,0.625,"dianfanguo",1250,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"8918",28,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8919",28,12,"xinchai",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8920",28,167,"xinchai",NA,90,0.875,"dianfanguo",NA,90,0.625,"dianshuihu",NA,60,0.375,NA,NA,NA,NA
"8921",28,561,"xinchai",NA,90,0.375,"dianfanguo",400,60,0.375,"diancilu",400,60,0.375,"dianshuihu",300,60,0.25
"8922",28,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8923",28,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8924",28,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8925",28,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8926",28,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8927",28,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8928",28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8929",28,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8930",28,547,"xinchai",NA,90,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8931",28,590,"dianfanguo",850,60,0.625,"yehuaqi",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"8932",28,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8933",28,511,"tianranqi",NA,90,0.375,"dianfanguo",400,60,0.375,"gaoyaguo",400,20,0.625,NA,NA,NA,NA
"8934",28,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8935",28,442,"xinchai",NA,90,5,"dianfanguo",NA,90,1.5,"dianshuihu",NA,90,0.375,NA,NA,NA,NA
"8936",28,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8937",28,45,"xinchai",NA,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8938",28,485,"xinchai",NA,90,0.875,"dianfanguo",400,60,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"8939",28,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8940",28,45,"xinchai",NA,90,1.5,"gaoyaguo",1250,12,0.25,"yehuaqi",NA,12,0.375,NA,NA,NA,NA
"8941",28,165,"xinchai",NA,90,0.625,"gaoyaguo",600,20,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"8942",28,15,"meiqi",NA,90,0.375,"dianfanguo",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"8943",28,146,"xinchai",NA,90,0.25,"dianfanguo",400,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"8944",28,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8945",28,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8946",28,575,"xinchai",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8947",28,337,"xinchai",NA,90,0.875,"dianfanguo",300,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"8948",28,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8949",28,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8950",28,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8951",28,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8952",28,525,"xinchai",NA,60,1.5,"dianfanguo",850,60,0.625,"gaoyaguo",NA,8,0.375,"diancilu",850,8,1.5
"8953",28,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8954",28,486,"xinchai",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8955",28,45,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8956",28,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8957",28,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8958",28,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8959",28,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8960",28,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8961",28,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8962",28,44,"xinchai",NA,90,1.5,"diancilu",1500,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"8963",28,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8964",28,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8965",28,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8966",28,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8967",28,575,"xinchai",NA,90,0.875,"dianfanguo",400,60,0.375,"yehuaqi",NA,12,0.875,"fengwomei",NA,12,3
"8968",28,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8969",28,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8970",28,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8971",28,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8972",28,95,"xinchai",NA,90,1.5,NA,NA,90,0.875,"xinchai",NA,20,0.375,NA,NA,NA,NA
"8973",28,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8974",28,284,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8975",28,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8976",28,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8977",28,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8978",28,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8979",28,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8980",28,371,"diancilu",1500,60,0.625,"gaoyaguo",NA,20,0.625,"dianfanguo",850,30,0.625,NA,NA,NA,NA
"8981",28,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8982",28,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8983",28,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8984",28,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8985",28,485,"dianfanguo",850,60,0.375,NA,NA,30,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"8986",28,256,"diancilu",850,60,0.375,"dianfanguo",850,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"8987",28,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8988",28,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8989",28,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8990",28,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8991",28,337,"tianranqi",NA,90,0.625,"diancilu",1250,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"8992",28,336,"xinchai",NA,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8993",28,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8994",28,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8995",28,424,"xinchai",NA,90,0.375,"dianfanguo",600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"8996",28,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8997",28,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8998",28,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8999",28,100,"xinchai",NA,60,0.625,"dianfanguo",600,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9000",28,485,"xinchai",NA,60,0.875,NA,600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9001",28,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9002",28,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9003",28,285,"diancilu",1250,12,1.5,"gaoyaguo",NA,30,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"9004",28,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9005",28,146,"xinchai",NA,90,0.625,"dianfanguo",300,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9006",28,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9007",28,166,"fengwomei",NA,60,1.5,"dianfanguo",300,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9008",28,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9009",28,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9010",6,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9011",6,14,"dianfanguo",NA,90,0.625,"tianranqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9012",6,485,"diancilu",850,60,0.875,"dianfanguo",600,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9013",6,45,"dianfanguo",600,90,0.625,"tianranqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9014",6,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9015",6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9016",6,373,"tianranqi",NA,90,0.625,"dianfanguo",600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9017",6,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9018",6,17,"diancilu",400,90,0.625,"dianfanguo",400,60,0.875,"weibolu",600,20,0.25,NA,NA,NA,NA
"9019",6,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9020",6,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9021",6,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9022",6,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9023",6,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9024",6,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9025",6,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9026",6,91,"tianranqi",NA,60,0.875,"dianfanguo",850,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9027",6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9028",6,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9029",6,45,"yehuaqi",NA,60,0.875,"dianfanguo",400,60,0.625,"weibolu",400,20,0.25,NA,NA,NA,NA
"9030",6,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9031",6,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9032",6,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9033",6,46,"tianranqi",NA,90,0.875,"dianfanguo",600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9034",6,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9035",6,576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9036",6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9037",6,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9038",6,12,"tianranqi",NA,90,NA,"dianfanguo",NA,NA,NA,"weibolu",NA,NA,0.25,"dianshuihu",NA,NA,0.375
"9039",6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9040",6,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9041",6,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9042",6,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9043",6,425,"yehuaqi",NA,90,0.375,"dianfanguo",850,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9044",6,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9045",6,45,"xinchai",NA,90,0.625,"dianfanguo",850,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9046",6,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9047",6,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9048",6,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9049",6,286,"tianranqi",NA,60,0.625,"dianfanguo",1250,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9050",6,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9051",6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9052",6,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9053",6,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9054",6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9055",6,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9056",6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9057",6,45,"dianfanguo",600,60,0.375,"diancilu",850,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9058",6,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9059",6,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9060",6,218,"dianfanguo",NA,NA,0.625,"diancilu",NA,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"9061",6,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9062",6,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9063",6,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9064",6,218,"dianfanguo",850,30,0.875,"xinchai",NA,30,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"9065",6,117,"tianranqi",NA,60,0.375,"dianfanguo",NA,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9066",6,45,"meiqi",NA,90,0.625,"dianfanguo",850,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9067",6,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9068",6,566,"xinchai",NA,12,0.625,"dianfanguo",1250,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9069",6,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9070",6,146,"yehuaqi",NA,60,0.625,"dianfanguo",300,30,0.625,"dianshuihu",300,30,0.25,"weibolu",400,20,0.375
"9071",6,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9072",6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9073",6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9074",6,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9075",6,485,"xinchai",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9076",6,12,"tianranqi",NA,90,0.875,"dianfanguo",400,60,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9077",6,625,"xinchai",NA,90,0.625,"dianfanguo",850,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9078",6,425,"tianranqi",NA,90,0.625,"xinchai",NA,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9079",6,45,"tianranqi",NA,60,0.625,"dianfanguo",400,60,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"9080",6,167,"tianranqi",NA,90,0.625,"dianfanguo",850,60,0.625,"diancilu",850,30,0.375,NA,NA,NA,NA
"9081",6,625,"yehuaqi",NA,60,0.625,"gaoyaguo",850,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9082",6,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9083",6,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9084",6,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9085",6,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9086",6,285,"xinchai",NA,90,1.5,"dianfanguo",850,30,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9087",6,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9088",6,217,"dianfanguo",850,90,0.875,"tianranqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA
"9089",6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9090",6,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9091",6,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9092",6,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9093",6,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9094",6,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9095",6,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9096",6,45,"tianranqi",NA,90,0.375,"dianfanguo",600,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9097",6,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9098",6,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9099",6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9100",6,100,"diancilu",850,30,0.875,"dianfanguo",600,30,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"9101",6,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9102",6,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9103",6,486,"tianranqi",NA,90,0.375,"dianfanguo",600,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9104",6,218,"xinchai",NA,20,0.375,"dianfanguo",600,90,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"9105",6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9106",6,15,"dianfanguo",NA,90,0.625,"fengwomei",NA,90,0.875,"tianranqi",NA,90,0.625,NA,NA,NA,NA
"9107",6,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9108",6,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9109",6,146,"tianranqi",NA,90,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9110",6,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9111",6,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9112",6,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9113",6,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9114",6,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9115",6,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9116",6,485,"xinchai",NA,90,0.375,"dianfanguo",850,60,0.375,"diancilu",1250,12,0.375,NA,NA,NA,NA
"9117",6,146,"diancilu",1500,90,0.625,"dianfanguo",850,90,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9118",6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9119",6,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9120",6,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9121",6,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9122",6,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9123",6,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9124",6,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9125",6,91,"tianranqi",NA,90,0.375,"dianfanguo",850,60,0.625,"gaoyaguo",NA,12,0.625,NA,NA,NA,NA
"9126",6,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9127",6,218,"yehuaqi",NA,60,0.625,"dianfanguo",300,30,0.625,"xinchai",NA,20,0.875,"dianshuihu",400,12,0.375
"9128",6,45,"dianfanguo",600,90,0.625,"diancilu",1250,90,0.375,"xinchai",NA,90,0.375,"dianshuihu",850,60,0.375
"9129",6,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9130",6,275,"dianfanguo",400,60,0.375,"gaoyaguo",600,12,0.875,NA,NA,NA,NA,NA,NA,NA,NA
"9131",6,16,"tianranqi",NA,90,0.375,"dianfanguo",NA,60,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9132",6,128,"tianranqi",NA,60,0.375,"dianfanguo",600,30,0.375,NA,NA,NA,NA,NA,NA,NA,NA
"9133",6,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9134",6,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
